PROFILE_ID,EFFECTIVE_DATE,TITLE,SHIELD_NO,EXPORT_DATE
dd289d1a-8901-4c52-952b-f865c02feb34,07/09/2014,POLICE OFFICER,14660,04/19/2026
d6253bc5-e97c-428b-aa2a-2d5fc276c1be,07/07/2021,POLICE OFFICER,14150,04/19/2026
d60f3076-271e-4d48-911d-6810ebe7774c,10/19/2022,POLICE OFFICER,21506,04/19/2026
2cfb4ee3-56e4-4fa4-a284-e61246a07bf1,07/09/2007,POLICE OFFICER,30217,04/19/2026
dffb1f44-d20a-4c50-b648-0a2149b21af9,02/28/2023,POLICE OFFICER,31691,04/19/2026
91e2b243-f3a8-47e6-bee3-9fad3b77cb75,10/24/2018,POLICE OFFICER,5942,04/19/2026
c7c21455-5c7a-44a2-a684-61180e279b7f,01/20/2004,POLICE OFFICER,27171,04/19/2026
69e1429d-8b5f-45b2-acc7-97c740c99cbd,01/17/2024,POLICE OFFICER,13901,04/19/2026
65fbf587-63fe-43a5-9641-1ff1f5d56637,01/17/2024,POLICE OFFICER,741,04/19/2026
d667eeb9-58a9-4b39-ae72-1594561e444d,01/07/2008,POLICE OFFICER,28911,04/19/2026
b843c22f-6f3e-4d7c-88f6-b42afea1b670,05/31/2024,LIEUTENANT,,04/19/2026
fe5f1199-dc1a-43f8-8bcb-73080e2b37e7,06/10/2021,LT DET COMMANDER,,04/19/2026
a63d990d-b6ca-4176-8ab9-7fadd013fbd7,12/19/2014,DETECTIVE,4098,04/19/2026
53103e6f-0e41-40f5-ab7a-c69336c7531a,01/07/2015,POLICE OFFICER,16768,04/19/2026
4b216e0d-5078-4345-823e-802dd75f941d,03/08/2024,SERGEANT,3532,04/19/2026
ba92b79e-226b-4290-92b5-e28a9a9ea2d8,10/30/2019,SERGEANT,2052,04/19/2026
f7ca8548-f8f1-4825-9f6a-5b30cfa94b5a,11/30/2007,SERGEANT,1277,04/19/2026
6f8bbbb5-5e4f-4d39-b0c3-ac4606894eac,02/09/2022,LIEUTENANT,,04/19/2026
1bc4da73-4e83-4f9a-8dc0-ddab04df8563,01/09/2006,POLICE OFFICER,31995,04/19/2026
f4c3c286-1faf-4ecb-a599-cf123cc568c6,07/07/1999,POLICE OFFICER,13115,04/19/2026
3725badb-32a0-4737-9a9b-954121648e05,04/26/2023,POLICE OFFICER,18677,04/19/2026
fdff1b72-c402-4bba-8fbf-d7cd8dd97bf3,01/29/2025,POLICE OFFICER,17313,04/19/2026
29b2e796-91cc-4ced-9fb5-ae291e636a45,01/10/2005,POLICE OFFICER,31001,04/19/2026
414e0c29-7c11-4d8f-9bed-c2bbdbbebdfc,01/09/2012,POLICE OFFICER,8048,04/19/2026
7be73268-d161-4321-bc20-7ec4ea8c8724,01/09/2006,POLICE OFFICER,1884,04/19/2026
53629852-d5c4-4758-97c2-09225fb0830f,10/07/2019,POLICE OFFICER,22849,04/19/2026
55a2b94b-b4db-4df5-bc57-3f3541adc8f0,12/19/2025,SERGEANT,4255,04/19/2026
02168097-9def-40d1-9a4a-67d4ad2f985d,01/09/2012,POLICE OFFICER,12604,04/19/2026
870d8019-694b-47cb-81b2-f7682a05981a,01/10/2005,POLICE OFFICER,19688,04/19/2026
86d0e972-b0f5-450e-b1c5-209f2db4cba5,01/30/2026,DETECTIVE,2937,04/19/2026
a6666218-243a-4185-b628-63ae48ec7132,11/24/2020,SERGEANT,5384,04/19/2026
98cafe6b-32ce-4809-9a57-801fce60cdba,04/24/2024,POLICE OFFICER,5676,04/19/2026
5eeed685-635e-43bc-8904-0c86fbb4b61e,01/09/2006,POLICE OFFICER,10716,04/19/2026
1f5694b9-9407-4ed0-8954-6bda52109ac8,07/28/2023,SERGEANT,1123,04/19/2026
87415401-65ed-4563-a448-c4c8843621be,01/01/1990,POLICE OFFICER,15907,04/19/2026
b34c25ec-75bb-4cc9-a953-dcdea306fd41,06/25/2020,SERGEANT,4281,04/19/2026
28a90bdb-9228-4598-8603-2bd029d4db85,09/03/2021,CAPTAIN,,04/19/2026
662aa4ae-446e-4af3-9e34-8d3bfb4fcc49,02/09/2022,SERGEANT,1412,04/19/2026
f191e2cb-15fe-4c67-8478-b919ff9c6a28,04/30/2025,POLICE OFFICER,5955,04/19/2026
868b6568-8f05-47db-ba79-7724c6399db9,07/03/2024,POLICE OFFICER,5727,04/19/2026
d2f290ac-f397-4077-891f-1c93835f1c54,01/09/2012,POLICE OFFICER,20467,04/19/2026
dcd308a1-eced-486e-a0ea-975b75896fed,01/09/2012,POLICE OFFICER,20861,04/19/2026
bf98a513-a8b8-43c3-adac-8dc6c664a2c9,07/16/2020,SERGEANT,4838,04/19/2026
d8945d35-6e74-4bad-adf4-1bf4c30cbb79,08/20/2025,POLICE OFFICER,14354,04/19/2026
af9e2185-0c84-4078-89c0-2b6fa7095025,10/29/2010,SERGEANT,3142,04/19/2026
ca1b7716-8a16-43a2-bbf9-69d24372f4bd,04/01/1995,POLICE OFFICER,13360,04/19/2026
b983c1c8-7c08-4c1d-b106-0004e6336981,07/13/2016,POLICE OFFICER,11932,04/19/2026
d2aee80e-899b-41d2-b8b7-1c39693733fe,08/22/2017,DETECTIVE,5489,04/19/2026
269b0390-89fe-4a9e-bf22-9190d8c83aba,07/10/2006,POLICE OFFICER,15162,04/19/2026
51235f73-5b87-47ac-a8d9-1a505210f193,07/01/2002,POLICE OFFICER,12029,04/19/2026
a0ae2a54-72fe-42d5-b222-e766006b7bca,04/30/2025,POLICE OFFICER,29720,04/19/2026
7b1a5098-bb1a-4543-aec0-cf685bde0d03,09/29/2008,SERGEANT,3200,04/19/2026
59120eb5-a6e2-4574-a710-ced917c36e11,12/29/2021,POLICE OFFICER,27829,04/19/2026
7a90e6af-bb34-4e67-9056-375b3d029b54,06/10/2021,SERGEANT,1392,04/19/2026
561f0f48-9b75-4224-9b2d-f93c19cb573c,09/29/2009,SERGEANT,2346,04/19/2026
de9dd06e-e47f-4098-a64c-755c121514a9,06/24/2022,DETECTIVE,6227,04/19/2026
d8d39b05-102f-4391-969b-7a790d2c8856,09/29/2023,SERGEANT,4801,04/19/2026
b2cf6688-3412-4ccd-9146-e67c7951abf3,07/09/2013,POLICE OFFICER,29971,04/19/2026
f5e90c57-b1f4-4c4e-b8e0-d710e0a16617,12/20/2002,LT SPECIAL ASSIGN,,04/19/2026
5d13df65-58f0-49ff-b66b-fa6f4f06a76d,08/30/2024,DEPUTY CHIEF,,04/19/2026
a27be031-f2ab-481f-8056-57876321de3b,07/05/2023,POLICE OFFICER,15154,04/19/2026
232390f7-dc9e-4465-ba40-9601059453c2,04/24/2024,POLICE OFFICER,8752,04/19/2026
929db2a7-8d25-447f-96ee-737d207d8008,07/05/2017,POLICE OFFICER,17428,04/19/2026
883b01fb-6abb-48ac-93e8-923e63f8dbbc,02/09/2022,SERGEANT,1264,04/19/2026
9d700cd3-9293-4c49-82c0-912d6e164649,07/05/2023,POLICE OFFICER,23588,04/19/2026
e55a5b09-9b42-42bf-abae-4579a22b4aa8,12/22/2023,DEPUTY INSPECTOR,,04/19/2026
7b322944-9e50-49c1-99bc-b00f05c1c0e5,11/24/2020,DETECTIVE,4006,04/19/2026
45c5ac05-f121-456c-968e-da04e18d083a,07/28/2017,CAPTAIN,,04/19/2026
f903740e-e7ba-40b1-b7c1-cc06d4c592bd,09/30/2022,DETECTIVE,7376,04/19/2026
47804699-cc8d-4e54-b592-048083aaaae2,01/17/2024,POLICE OFFICER,12724,04/19/2026
cfaaabc2-3c20-4c37-a5ca-09e47ec8cf86,10/07/2019,POLICE OFFICER,10311,04/19/2026
71b6813d-88ae-4992-8af6-ae1e74ab3332,07/08/2015,POLICE OFFICER,17703,04/19/2026
ad002097-f138-45ae-8927-570425ad958a,07/13/2016,POLICE OFFICER,1979,04/19/2026
af907692-2a2c-4f93-afed-252de77bc768,01/29/2025,POLICE OFFICER,19196,04/19/2026
bcd34067-0416-4e10-9bba-d9113746ebd5,01/07/2015,POLICE OFFICER,16047,04/19/2026
68cd81e4-2810-4be2-ae13-87e3756f3556,01/06/2016,POLICE OFFICER,12802,04/19/2026
78e0b657-b54d-4413-bd0c-dbc089f538d4,04/15/2019,POLICE OFFICER,6231,04/19/2026
bb6af055-f1a4-4776-9e45-7ad36583c9f5,01/06/2016,POLICE OFFICER,13414,04/19/2026
8c113f75-c5d0-4a9a-99af-295aaad2b1df,07/06/2011,POLICE OFFICER,10056,04/19/2026
e952b760-cf86-425c-abb4-b0450130f9d8,07/09/2014,POLICE OFFICER,11278,04/19/2026
081a6be6-dd0f-4019-968e-68eec20135cb,07/01/2019,POLICE OFFICER,18681,04/19/2026
28f0b519-ca5e-45f2-a3df-0fc0b185d48e,01/10/2005,POLICE OFFICER,29043,04/19/2026
88681ce3-ef7c-4af0-aa59-366a20f22984,10/30/2025,LT SPECIAL ASSIGN,,04/19/2026
55ab407a-7133-4cd1-bd7e-6042364b8ad4,04/26/2023,POLICE OFFICER,20116,04/19/2026
65656870-a8d1-44a1-884c-07bd3e15a91a,05/29/2012,DETECTIVE,1444,04/19/2026
11ab75b7-ef82-4fd1-a8b2-3ed2fcfb6d65,01/08/2014,POLICE OFFICER,7975,04/19/2026
54a3d47c-7a5e-4355-a32c-b1739f080816,01/10/2018,POLICE OFFICER,20710,04/19/2026
0a0603df-d9f7-49b5-b3bd-49aa1517c740,08/30/2024,DETECTIVE,5378,04/19/2026
4b227be6-03df-4d85-a1b5-f22e248fe3bb,06/30/2005,LIEUTENANT,,04/19/2026
9c621ed1-08f4-4692-99f6-fbe67c0f04d1,12/17/2025,POLICE OFFICER,25308,04/19/2026
5ea22f7e-2ba7-4eb5-a5f0-27e227c5b0a0,01/29/2025,POLICE OFFICER,7133,04/19/2026
ca09ce77-2a16-4b52-8dbd-545398559fbc,07/28/2023,SERGEANT,1137,04/19/2026
284bbd9e-3d4a-4f59-ae11-2d5539bff4d1,11/25/2008,SERGEANT,381,04/19/2026
9951664d-c54a-4d2d-8b3d-e03619a849ca,01/07/2008,POLICE OFFICER,30647,04/19/2026
6e5cff61-893e-492d-b67c-1cda9dc600ca,07/06/2011,POLICE OFFICER,17702,04/19/2026
e4fdb2af-533a-459c-9929-f394cc702408,01/14/2009,POLICE OFFICER,1551,04/19/2026
8a4a1c37-98cd-41fb-9892-893baf24a63a,01/07/2008,POLICE OFFICER,25836,04/19/2026
df40ca5c-d5a9-4c76-9d68-eb6e54a14654,01/17/2023,POLICE OFFICER,606,04/19/2026
e5d67579-8497-4a67-96b7-426909f73b32,12/19/2014,INSPECTOR,,04/19/2026
57e454a4-b1f5-42e6-949a-f55bb93adff0,07/19/2024,POLICE OFFICER,11431,04/19/2026
ad898842-a3db-49c2-8b96-8e82cd84b4e3,12/21/2021,DETECTIVE,5114,04/19/2026
035b13b1-e221-45c0-853a-11eca49c3532,07/09/2007,POLICE OFFICER,1594,04/19/2026
19bd52eb-8562-4c8e-b8f5-40243f19bfd8,02/23/2024,DETECTIVE,5173,04/19/2026
9da6079a-96f7-4d78-bda9-d0faaed1d562,07/03/2024,POLICE OFFICER,11683,04/19/2026
bfd30c8b-14f2-4f38-8d91-9682149ae25b,06/24/2022,LIEUTENANT,,04/19/2026
99c2267f-e533-4a7f-8b05-58d1158b95bb,07/09/2014,POLICE OFFICER,9645,04/19/2026
cc8bedf3-e3dc-4aad-af5b-d287185f95a0,08/20/2025,POLICE OFFICER,17451,04/19/2026
687d690b-5837-4145-8c73-64a8fa0b68a2,01/16/1998,DETECTIVE,5948,04/19/2026
4a4ccf5e-e603-43f6-9364-39685fd8a277,07/06/2011,POLICE OFFICER,1596,04/19/2026
c8663d81-2abf-46aa-a254-094af242df83,01/29/2025,POLICE OFFICER,16281,04/19/2026
e8eb39d5-f6b0-4b81-a236-83460b599479,04/04/2024,LIEUTENANT,,04/19/2026
36e565f0-1e4c-4eb0-add2-37df2ed15bf4,01/11/2010,POLICE OFFICER,9487,04/19/2026
b5ea7b6f-7c23-4008-b7d1-c5160dce995d,07/01/2019,POLICE OFFICER,17175,04/19/2026
b6a01e50-9286-4483-9fee-356f34275605,07/09/2014,POLICE OFFICER,6467,04/19/2026
36f1f31c-6310-4c06-b91d-0ca486ebc962,12/23/2008,DETECTIVE,5139,04/19/2026
7dee1557-6427-455f-8f50-68cfe21b3211,09/30/2022,SERGEANT,3193,04/19/2026
3f67814e-774e-4bc8-bb0a-961f915ca346,07/06/2011,POLICE OFFICER,20000,04/19/2026
ef09b87f-0491-4b55-9cf5-34ff118cf0b6,10/30/2025,DETECTIVE,1084,04/19/2026
34540136-6428-4cce-a9dc-a109639ae31c,12/22/2020,LIEUTENANT,,04/19/2026
32836fa9-a548-491e-994a-cbced5640cfe,04/28/2017,SERGEANT,545,04/19/2026
2d2725e7-dabf-44bd-8891-f4d865c14883,04/12/2017,POLICE OFFICER,13228,04/19/2026
e0a7fe3e-7d73-4830-aaea-38fd0814c2c8,09/24/2010,SERGEANT,2732,04/19/2026
c0b721d1-b797-44cc-974f-9def0d573735,07/01/2002,POLICE OFFICER,10885,04/19/2026
17ebdbba-ea45-4d18-96fb-e9b6ce995974,06/24/2016,DEPUTY INSPECTOR,,04/19/2026
bbc6c14d-34c0-4f7a-bba9-5bcf702cfa69,01/07/2008,POLICE OFFICER,13219,04/19/2026
b7347311-5e34-4359-90c4-efe1d34b38a1,08/26/2005,LIEUTENANT,,04/19/2026
a31289f3-b002-46f0-bb88-825b62b92b6a,04/30/2025,POLICE OFFICER,23285,04/19/2026
df011da4-7421-4079-96e7-3d76b2be1886,04/25/2025,CAPTAIN,,04/19/2026
a7f16f15-c118-49aa-81e4-371205967863,08/30/2024,SERGEANT,789,04/19/2026
2f768173-7b65-4db1-91af-ffaedab8853e,06/02/2014,LIEUTENANT,,04/19/2026
83149144-e860-465b-8450-60d6b55ec924,06/11/2013,POLICE OFFICER,2556,04/19/2026
7c444c71-86d4-42ab-afaa-79fbecdaff6b,01/30/2026,LIEUTENANT,,04/19/2026
b428c9d8-068f-47c4-a1ba-b5817538307e,10/25/2023,POLICE OFFICER,211,04/19/2026
9ff62cc2-5e77-404f-bad0-493afff1d59a,07/06/2010,POLICE OFFICER,940,04/19/2026
3c1f39dc-2804-4ce0-8b37-fc69952a4142,08/20/2025,POLICE OFFICER,10237,04/19/2026
f5d6f88f-671e-4d6d-b902-63384f5a01e4,10/18/2021,LIEUTENANT,,04/19/2026
186bbb2e-efce-4092-9893-7e41a63bc948,10/19/2022,POLICE OFFICER,16032,04/19/2026
32ff22f5-c21a-4cfb-a4c0-8ec54c5d6210,01/10/2007,POLICE OFFICER,19485,04/19/2026
da58c975-7efe-4835-ac46-1054b138b26d,10/25/2023,POLICE OFFICER,7078,04/19/2026
fa83a9bd-e24f-4740-9073-5e55eee50801,07/11/2012,POLICE OFFICER,22348,04/19/2026
2233cad6-b20b-4c55-951e-49e90d4814cd,07/09/2007,POLICE OFFICER,1493,04/19/2026
bba3107a-b231-435a-9a88-a24448884f86,01/08/2014,POLICE OFFICER,13104,04/19/2026
927041a0-5d68-4320-88d6-de65af4dcac8,07/09/2007,POLICE OFFICER,14544,04/19/2026
ea84c48c-ec56-4294-97e6-59e364b5bafd,01/29/2025,POLICE OFFICER,14742,04/19/2026
cd3fc0ac-111c-4f77-8fd2-d4e02a7cb6b6,04/29/2011,SERGEANT,1479,04/19/2026
20463721-8d60-4f9f-80ad-31d87b5d3733,07/09/2013,POLICE OFFICER,20408,04/19/2026
85ad70ed-5dc5-4226-a5ca-fa0800a13d1c,02/24/2017,DETECTIVE,6325,04/19/2026
df17c34e-056e-4953-8859-bb24a95d3e96,02/24/2017,SERGEANT,3764,04/19/2026
b087c183-0f7e-4889-a7e4-e029d3005529,01/10/2005,POLICE OFFICER,22019,04/19/2026
3b505f21-fa5d-4323-9675-ef8a72dafa4e,07/08/2015,POLICE OFFICER,6351,04/19/2026
9ef801f4-b33e-4e03-859a-75e9b5906f6a,08/29/2013,SERGEANT,3714,04/19/2026
df038d10-b802-431c-b074-47c447643c22,05/26/2006,SERGEANT,2912,04/19/2026
25df4731-1462-4854-875f-ef7a644491c0,01/29/2021,SERGEANT,2947,04/19/2026
84c26fc7-c27a-4647-b43e-dbd44570bdd7,02/24/2021,POLICE OFFICER,24904,04/19/2026
50ead2a6-37f6-43ab-8aed-ada844690341,04/13/2022,POLICE OFFICER,7430,04/19/2026
b6ada9e6-1933-443d-86c5-9ec479161499,06/26/2015,SERGEANT,5056,04/19/2026
d68d4009-7418-45d2-b9f7-19f5a4c6c18c,01/30/2026,DEPUTY CHIEF,,04/19/2026
26f960de-de28-4af1-838d-e47c71a3c56e,01/09/2013,POLICE OFFICER,12762,04/19/2026
50eb378f-b94f-48a7-aff7-865be0481edf,12/19/2025,SERGEANT,4279,04/19/2026
f3a00693-b0fd-4354-9c86-2d2b255a43de,12/17/2025,POLICE OFFICER,2941,04/19/2026
a5fc8f43-3a87-4d90-a081-1463c4073628,08/30/2024,DETECTIVE,5729,04/19/2026
679322a8-7e80-4531-8912-677a31cfae0b,07/28/2023,CAPTAIN,,04/19/2026
12d3cc91-c3f1-4436-8c36-999c556e3f1c,07/01/2019,POLICE OFFICER,29186,04/19/2026
e1f00e80-a39e-48a2-8cb7-0f7e1668e625,07/01/2004,POLICE OFFICER,6445,04/19/2026
4ff6e697-b503-4614-9933-3e6463577547,04/12/2017,POLICE OFFICER,864,04/19/2026
41772bf0-a46f-41dc-ad32-a16153acbfe5,10/25/2024,DETECTIVE,3174,04/19/2026
ba26d84d-4d87-4461-b75e-d6e6e8c59568,01/31/2025,SERGEANT,3665,04/19/2026
44797ae6-fe43-4412-bd50-5bc89f797e8b,07/06/2011,POLICE OFFICER,8514,04/19/2026
eee9a5c4-e344-49f7-9618-9214bc23a4ab,01/29/2025,POLICE OFFICER,7410,04/19/2026
ee1a7626-39ac-4d7b-8fdf-80a1a5d7c8ac,02/26/2016,DETECTIVE,3344,04/19/2026
7df6a876-b934-49d0-be54-758051b0a0af,10/30/2024,POLICE OFFICER,13429,04/19/2026
d3c3df51-892a-4add-bf83-c9052918a419,06/28/2019,LIEUTENANT,,04/19/2026
426c8d7a-e26a-4e3c-bea1-92c7a5d42493,03/26/2025,POLICE OFFICER,256,04/19/2026
c809aad9-2fad-4927-a0d5-7f9a0e117e40,01/17/2024,POLICE OFFICER,18679,04/19/2026
46dd7cb7-ec14-4953-8b60-1f3a48062961,07/09/2014,POLICE OFFICER,15169,04/19/2026
9b8ac6c3-769d-4d16-a5c7-d21482c23d88,07/07/2021,POLICE OFFICER,26717,04/19/2026
e6160980-8925-421d-b043-e247352213bb,07/09/2014,POLICE OFFICER,13060,04/19/2026
2490f6f1-1f0d-4eca-b937-442f33634172,05/02/2016,DETECTIVE,4629,04/19/2026
9856692d-e6dd-4bfe-99bb-6bc10462ad28,11/21/2023,ASSISTANT CHIEF,,04/19/2026
c4402f44-8d2a-4d5e-9839-e57694790c97,12/20/2002,LIEUTENANT,,04/19/2026
18cf403c-8fb0-4125-8127-8e4bd002a57f,05/29/2020,DETECTIVE,6861,04/19/2026
5a246fa3-68ad-4026-a7ed-95b55a4c6ec4,07/28/2017,DETECTIVE,3624,04/19/2026
01ca78c2-2c1d-4d7a-ba53-16e50ee95db7,07/11/2005,POLICE OFFICER,21005,04/19/2026
271cd36a-740f-44e1-8414-55b41668c120,01/27/2020,POLICE OFFICER,23389,04/19/2026
1646eca1-5399-4077-be14-43f87fba8cf8,12/21/2012,SERGEANT,1636,04/19/2026
64065c6d-86fe-4edc-81e1-f716a159eeaf,04/24/2024,POLICE OFFICER,4054,04/19/2026
4a0192b8-66f0-436b-aca5-68269f841c41,03/27/2015,INSPECTOR,,04/19/2026
ecbcb1b1-cf0c-4d69-b133-d723369e9214,07/28/2023,DETECTIVE,3503,04/19/2026
500e9a1f-0841-43ca-80b7-5a0635c50446,07/07/1999,POLICE OFFICER,3393,04/19/2026
8bb21001-d1d2-43b5-a7dd-cdcee6bc20c8,10/30/2024,POLICE OFFICER,3199,04/19/2026
6f2ce22c-acde-4f7f-b878-7f84f6d029f2,04/04/2024,DETECTIVE,744,04/19/2026
9840cbf7-780d-495f-be7d-f71f6302036b,01/10/2018,POLICE OFFICER,22004,04/19/2026
84aa1476-1fdb-4c88-8e4a-0e16d6b82c05,03/01/2000,POLICE OFFICER,9476,04/19/2026
a17a62d8-7506-41c2-b7b5-05238b15131f,07/06/2010,POLICE OFFICER,8974,04/19/2026
532de76e-3308-487a-84fd-23f70751c92d,07/11/2012,POLICE OFFICER,12437,04/19/2026
e5750b14-ac68-4a01-9d7a-b3df837a791d,07/19/2023,POLICE OFFICER,22592,04/19/2026
b45132e7-8ce2-4078-86b9-2145f7ec66b6,12/29/2020,POLICE OFFICER,1430,04/19/2026
7b135095-4e98-4657-8cf7-d9973bdeed07,07/06/2010,POLICE OFFICER,10129,04/19/2026
fa07b126-d53e-4da6-b07e-9a829a881dc8,06/30/2017,CAPTAIN,,04/19/2026
9329a746-1c19-4ca7-a57a-48ac28775289,07/30/2021,LIEUTENANT,,04/19/2026
20633211-6d33-4d38-a94c-afa8c8d14f0e,07/11/2012,POLICE OFFICER,28271,04/19/2026
9848806b-cce8-4ba0-bff5-9dc6bbfec186,07/08/2008,POLICE OFFICER,26107,04/19/2026
6f4ae28b-b6be-4a13-b72b-6a3155d9f9c2,09/28/2012,SERGEANT,2364,04/19/2026
38e28a8e-4617-4f29-b3ec-ae5b58fd748e,01/03/2024,POLICE OFFICER,19957,04/19/2026
6450b468-431c-4d50-b50b-78902e25fac1,01/10/2007,POLICE OFFICER,19211,04/19/2026
a11ff7e9-7a16-400b-8da1-eed4b584231b,03/02/2015,SERGEANT,2294,04/19/2026
2c23f6d5-12aa-41c3-b742-77270935490d,12/17/2015,SERGEANT,3550,04/19/2026
94c64970-e59b-42a1-965d-a950047836df,01/06/2016,POLICE OFFICER,2243,04/19/2026
622c2434-8eab-4fb2-adc4-d395978d0ed1,02/27/2026,SERGEANT,4576,04/19/2026
9420234c-262c-495d-a7d3-c0c9b44c4dff,10/15/2021,POLICE OFFICER,6422,04/19/2026
de61a3bd-a967-4d90-b2bc-813ba6c34cb5,11/26/2019,DETECTIVE,2913,04/19/2026
40b188e0-b7f1-4c30-ab3a-6913af45cd10,08/31/1998,POLICE OFFICER,8851,04/19/2026
5889f424-27a4-4731-aed8-8b155618008a,07/06/2011,POLICE OFFICER,25641,04/19/2026
f85928e5-7d38-4d0a-90e2-3ac98b557d94,10/19/2022,POLICE OFFICER,1645,04/19/2026
5b7ef556-a8f2-410b-802e-6ac005d92e64,07/13/2022,POLICE OFFICER,19798,04/19/2026
6ef25f56-9919-48b5-8849-693f0c05dfd2,08/30/2012,CAPTAIN,,04/19/2026
5241b3c2-82a8-4a2e-9df4-2f74e7050a3d,08/20/2025,POLICE OFFICER,26103,04/19/2026
a7ddcd42-cb9c-4e33-9b93-bc6bf9a0b477,10/18/2017,POLICE OFFICER,6260,04/19/2026
cdc7ec42-f218-413e-a31f-96fa44ee7bf3,07/06/2011,POLICE OFFICER,19601,04/19/2026
59bc4e70-32c5-4f71-8bda-400dd6b9f485,12/22/2023,SERGEANT,5439,04/19/2026
ab266713-48ed-4fb7-aa97-a96e9304b6b1,01/06/2016,POLICE OFFICER,15834,04/19/2026
c1b604d4-e17a-4225-b9c5-525fc48520b2,03/31/2023,CAPTAIN,,04/19/2026
08a3c0f9-4aa3-4e88-b444-53565977de77,06/20/2024,POLICE OFFICER,1764,04/19/2026
e72081a9-e96e-469b-8989-0d5ac054d163,12/08/1997,POLICE OFFICER,565,04/19/2026
27e8213b-8946-44b1-a0a7-5cd5ac502c5b,11/02/2020,POLICE OFFICER,16589,04/19/2026
dc36ac67-385a-44ec-ae89-417c8f27d0bb,01/29/2025,POLICE OFFICER,14457,04/19/2026
2db97f1b-d7fd-40e0-ba17-b26234185650,11/03/2014,DETECTIVE,212,04/19/2026
fbd8ae04-2a47-4c98-8492-c4f74281309d,06/10/2021,DETECTIVE,4405,04/19/2026
7048f7a5-78f1-40e7-be79-ea2cfdb7072d,10/26/2007,DETECTIVE,7463,04/19/2026
1dbe7599-7bd4-4865-b11e-c997614e8b29,07/09/2014,POLICE OFFICER,15792,04/19/2026
1a0679f3-8654-489b-8216-06c80f6447e2,07/08/2008,POLICE OFFICER,3414,04/19/2026
82960e46-c7f2-4fa5-8b8f-b8e1109ad6b1,07/05/2017,POLICE OFFICER,19485,04/19/2026
d6e3df6e-9826-4604-b2d7-f7ee17def51d,11/25/2024,POLICE OFFICER,5772,04/19/2026
9b5cf16a-51f6-43ae-802a-b3881b375ce0,07/03/2024,POLICE OFFICER,18033,04/19/2026
36a3678d-0461-42a1-b058-f7f16ed8dfa5,10/30/2015,SERGEANT,5499,04/19/2026
9921576e-29b1-4b35-93dd-d257937add76,10/03/2025,DETECTIVE,4471,04/19/2026
40dd4384-ebce-4729-8272-f8698d9a54f5,07/29/2010,DETECTIVE,442,04/19/2026
bb14cb1b-4251-4849-8577-1674fee4ffe5,02/28/2025,SGT DET SQUAD,,04/19/2026
d30d1f96-304f-4f83-b574-30075a2912dc,07/09/2014,POLICE OFFICER,7155,04/19/2026
5d996537-f0f7-450a-afcf-cd4f7b848d22,03/01/2000,POLICE OFFICER,10060,04/19/2026
1ec13990-5260-479c-bdea-c93b384bab51,01/06/2016,POLICE OFFICER,15766,04/19/2026
8555d06c-901f-4bbd-8b69-afc4ed53a735,07/06/2011,POLICE OFFICER,753,04/19/2026
8865a11a-cd1b-40f8-8602-62cfc330dc56,01/10/2007,POLICE OFFICER,3415,04/19/2026
72288046-7735-4034-92f3-46057de52260,04/15/2019,POLICE OFFICER,4259,04/19/2026
3218e2d0-55a6-4974-ba52-bc437a62422c,12/23/2011,INSPECTOR,,04/19/2026
00961e1d-213a-4a23-af67-9c5ac518105b,12/21/2016,DETECTIVE,5927,04/19/2026
5db7a0f1-cf9a-4bdd-b8a4-9696c2fec2ec,10/24/2018,POLICE OFFICER,15786,04/19/2026
854e17d6-18ad-465c-b292-b826c12f0a8b,10/30/2024,POLICE OFFICER,6432,04/19/2026
df6b53bf-8b98-488a-a3e9-80a24d6ec2b2,08/20/2025,POLICE OFFICER,31873,04/19/2026
7f0da590-0e36-4bee-bd2a-b9326d23afdf,06/09/2017,CAPTAIN,,04/19/2026
19ec855f-5c00-4131-b222-1752c8a0d2e3,07/01/2003,POLICE OFFICER,30336,04/19/2026
d0a5ef53-31e3-4476-9b16-d7406d32af94,07/21/2022,LT SPECIAL ASSIGN,,04/19/2026
509eb421-ca89-4049-9860-8ff12ef2e4b8,07/06/2010,POLICE OFFICER,10509,04/19/2026
d9430e52-7d5f-4700-8402-a3947275b3ca,01/09/2012,POLICE OFFICER,13170,04/19/2026
6da7980c-7a4b-494a-b578-710553f9b05c,04/13/2022,POLICE OFFICER,11662,04/19/2026
2de78dd5-ada6-435a-b623-764db7f36e45,04/30/2020,DETECTIVE,3700,04/19/2026
57795d9e-a222-4f03-8a85-313f3092c71f,01/31/2023,POLICE OFFICER,8072,04/19/2026
fc861178-7740-4d78-a900-eed01cac74aa,01/07/2015,POLICE OFFICER,17085,04/19/2026
99d18ccd-ddc1-4cfc-a85e-dda90bf3e2f8,02/04/2022,POLICE OFFICER,15986,04/19/2026
07e4d40d-e5c8-4e16-a15d-91b77a21cfc9,07/06/2011,POLICE OFFICER,24604,04/19/2026
3dcbf10c-e0b7-42d8-ad57-2b2f6c02eb24,04/24/2024,POLICE OFFICER,5415,04/19/2026
3ee97dbb-07aa-4e1e-94c7-a00d7ce870cd,09/03/2021,INSPECTOR,,04/19/2026
92a8a21d-5dd1-4376-9605-ced3153245c8,01/09/2012,POLICE OFFICER,18309,04/19/2026
93f668c2-8af8-4879-a640-237ff0405e37,12/19/2014,SERGEANT,5173,04/19/2026
